Ts,ActP
1639576045,1835
1639576046,1831
1639576047,1829
1639576048,1833
1639576049,1835
1639576050,1830
1639576051,1828
1639576052,1729
1639576053,1729
1639576054,1728
1639576055,1730
1639576056,1730
1639576057,1732
1639576058,1731
1639576059,1729
1639576060,1722
1639576061,1726
1639576062,1722
1639576063,1721
1639576064,1789
1639576065,1840
1639576066,1833
1639576067,1831
1639576068,1835
1639576069,1836
1639576070,1840
1639576071,1837
1639576072,1732
1639576073,1737
1639576075,1733
1639576075,1733
1639576076,1733
1639576077,1733
1639576078,1733
1639576079,1732
1639576080,1725
1639576081,1725
1639576082,1725
1639576083,1725
1639576084,1863
1639576086,1839
1639576086,1839
1639576087,1835
1639576088,1838
1639576089,1843
1639576090,1836
1639576091,1849
1639576092,1746
1639576093,1744
1639576094,1743
1639576095,1742
1639576097,1741
1639576098,1746
1639576099,1746
1639576099,1746
1639576100,1738
1639576101,1738
1639576102,1738
1639576103,1737
1639576104,1795
1639576105,1859
1639576106,1845
1639576107,1842
1639576108,1844
1639576109,1850
1639576110,1847
1639576111,1850
1639576112,1743
1639576113,1743
1639576114,1744
1639576115,1744
1639576117,1745
1639576117,1745
1639576118,1742
1639576119,1745
1639576120,1735
1639576121,1737
1639576122,1735
1639576123,1734
1639576124,1870
1639576125,1842
1639576126,1841
1639576127,1842
1639576128,1848
1639576129,1850
1639576130,1846
1639576131,1848
1639576132,1749
1639576133,1748
1639576134,1746
1639576135,1745
1639576136,1743
1639576137,1744
1639576138,1746
1639576139,1744
1639576140,1735
1639576141,1736
1639576142,1738
1639576143,1739
1639576144,1805
1639576145,1862
1639576146,1841
1639576147,1852
1639576148,1851
1639576149,1855
1639576150,1851
1639576151,1855
1639576152,1745
1639576153,1746
1639576154,1748
1639576155,1746
1639576156,1743
1639576157,1742
1639576158,1743
1639576159,1746
1639576160,1739
1639576161,1738
1639576162,1736
1639576163,1738
1639576164,1878
1639576165,1854
1639576166,1848
1639576167,1845
1639576168,1854
1639576169,1851
1639576170,1847
1639576171,1852
1639576172,1746
1639576173,1747
1639576174,1749
1639576175,1748
1639576176,1748
1639576177,1745
1639576178,1743
1639576179,1743
1639576180,1738
1639576181,1738
1639576182,1738
1639576183,1738
1639576184,1806
1639576185,1866
1639576186,1854
1639576187,1848
1639576188,1847
1639576189,1848
1639576190,1850
1639576191,1848
1639576192,1746
1639576193,1746
1639576194,1746
1639576195,1747
1639576196,1748
1639576197,1750
1639576198,1749
1639576199,1747
1639576200,1741
1639576201,1740
1639576202,1741
1639576203,1741
1639576204,1880
1639576205,1853
1639576206,1845
1639576207,1844
1639576208,1854
1639576209,1852
1639576210,1847
1639576211,1845
1639576212,1747
1639576213,1748
1639576214,1752
1639576215,1750
1639576216,1748
1639576217,1747
1639576218,1748
1639576219,1748
1639576220,1741
1639576221,1738
1639576222,1737
1639576223,1736
1639576224,1796
1639576225,1857
1639576226,1848
1639576227,1846
1639576228,1849
1639576229,1857
1639576230,1858
1639576231,1858
1639576232,1747
1639576233,1745
1639576235,1744
1639576235,1746
1639576236,1746
1639576237,1748
1639576238,1747
1639576239,1744
1639576240,1738
1639576241,1738
1639576242,1740
1639576243,1734
1639576244,1870
1639576245,1851
1639576246,1841
1639576247,1843
1639576248,1850
1639576250,1849
1639576250,1843
1639576251,1844
1639576252,1744
1639576253,1745
1639576254,1744
1639576255,1742
1639576256,1741
1639576257,1742
1639576258,1742
1639576259,1749
1639576260,1737
1639576261,1738
1639576262,1737
1639576263,1737
1639576264,1797
1639576265,1860
1639576266,1839
1639576267,1841
1639576268,1845
1639576269,1853
1639576270,1850
1639576271,1845
1639576272,1741
1639576273,1742
1639576274,1747
1639576275,1746
1639576276,1743
1639576277,1743
1639576278,1743
1639576279,1742
1639576280,1734
1639576281,1736
1639576282,1734
1639576283,1736
1639576284,1865
1639576285,1846
1639576286,1840
1639576287,1841
1639576288,1851
1639576289,1847
1639576290,1844
1639576291,1852
1639576292,1745
1639576293,1745
1639576294,1744
1639576295,1744
1639576296,1743
1639576297,1742
1639576298,1742
1639576299,1741
1639576300,1735
1639576301,1737
1639576302,1745
1639576303,1743
1639576304,1796
1639576305,1856
1639576306,1839
1639576307,1837
1639576308,1845
1639576309,1847
1639576310,1847
1639576311,1848
1639576312,1744
1639576313,1744
1639576314,1744
1639576315,1742
1639576316,1748
1639576317,1747
1639576318,1742
1639576319,1742
1639576320,1733
1639576321,1734
1639576322,1734
1639576323,1736
1639576324,1863
1639576325,1847
1639576326,1843
1639576327,1843
1639576328,1850
1639576329,1849
1639576330,1849
1639576331,1847
1639576332,1744
1639576333,1750
1639576334,1747
1639576335,1745
1639576336,1745
1639576337,1743
1639576338,1745
1639576339,1746
1639576340,1738
1639576341,1739
1639576342,1740
1639576343,1740
1639576344,1799
1639576345,1856
1639576346,1844
1639576347,1842
1639576348,1851
1639576349,1854
1639576350,1848
1639576351,1848
1639576352,1745
1639576353,1745
1639576354,1745
1639576355,1744
1639576356,1745
1639576357,1746
1639576358,1746
1639576359,1745
1639576360,1737
1639576361,1738
1639576362,1738
1639576363,1744
1639576364,1877
1639576365,1856
1639576366,1842
1639576367,1840
1639576368,1849
1639576369,1848
1639576370,1847
1639576371,1846
1639576372,1747
1639576373,1746
1639576374,1747
1639576375,1747
1639576376,1748
1639576377,1747
1639576378,1752
1639576379,1748
1639576380,1738
1639576381,1738
1639576382,1738
1639576383,1739
1639576384,1796
1639576385,1855
1639576386,1841
1639576387,1842
1639576388,1852
1639576389,1849
1639576390,1853
1639576391,1851
1639576392,1748
1639576393,1752
1639576394,1753
1639576395,1749
1639576396,1746
1639576397,1744
1639576398,1744
1639576399,1748
1639576400,1739
1639576401,1738
1639576402,1737
1639576403,1737
1639576404,1749
1639576405,1852
1639576406,1841
1639576407,1843
1639576408,1853
1639576409,1851
1639576410,1857
1639576411,1850
1639576412,1747
1639576413,1747
1639576414,1749
1639576415,1745
1639576416,1746
1639576417,1745
1639576418,1742
1639576419,1745
1639576420,1747
1639576421,1745
1639576422,1748
1639576423,1753
1639576424,1811
1639576425,1859
1639576426,1845
1639576427,1846
1639576428,1851
1639576429,1850
1639576430,1852
1639576431,1857
1639576432,1753
1639576433,1750
1639576434,1751
1639576435,1750
1639576436,1752
1639576437,1748
1639576438,1746
1639576439,1746
1639576440,1736
1639576441,1738
1639576442,1747
1639576443,1744
1639576444,1754
1639576445,1861
1639576446,1842
1639576447,1843
1639576448,1855
1639576449,1850
1639576450,1849
1639576451,1849
1639576452,1750
1639576453,1746
1639576454,1745
1639576455,1745
1639576456,1750
1639576489,1852
1639576491,1846
1639576493,1745
1639576493,1745
1639576495,1745
1639576495,1744
1639576496,1744
1639576497,1744
1639576498,1745
1639576503,1737
1639576503,1737
1639576503,1737
1639576503,1743
1639576504,1737
1639576504,1737
1639576504,1794
1639576505,1864
1639576506,1842
1639576507,1841
1639576508,1847
1639576509,1846
1639576510,1848
1639576511,1842
1639576512,1742
1639576513,1747
1639576514,1747
1639576515,1745
1639576516,1746
1639576517,1743
1639576518,1745
1639576519,1751
1639576520,1743
1639576521,1740
1639576522,1738
1639576523,1737
1639576524,1756
1639576525,1860
1639576526,1840
1639576527,1842
1639576528,1851
1639576529,1854
1639576530,1849
1639576531,1850
1639576532,1755
1639576533,1751
1639576534,1751
1639576535,1748
1639576536,1749
1639576537,1749
1639576538,1750
1639576539,1749
1639576540,1741
1639576541,1742
1639576542,1741
1639576543,1741
1639576544,1798
1639576545,1867
1639576546,1844
1639576547,1847
1639576548,1855
1639576549,1852
1639576550,1858
1639576551,1860
1639576552,1752
1639576553,1750
1639576554,1747
1639576555,1749
1639576556,1750
1639576557,1751
1639576558,1750
1639576559,1748
1639576560,1745
1639576561,1744
1639576562,1744
1639576563,1743
1639576564,1755
1639576565,1858
1639576566,1843
1639576567,1848
1639576568,1855
1639576569,1855
1639576570,1850
1639576571,1848
1639576572,1749
1639576573,1748
1639576574,1746
1639576575,1747
1639576576,1747
1639576577,1746
1639576578,1749
1639576579,1746
1639576580,1740
1639576581,1740
1639576582,1739
1639576583,1738
1639576584,1797
1639576585,1863
1639576586,1849
1639576587,1845
1639576588,1851
1639576589,1849
1639576590,1850
1639576591,1850
1639576592,1748
1639576593,1746
1639576594,1745
1639576595,1751
1639576596,1751
1639576597,1751
1639576598,1748
1639576599,1746
1639576601,1741
1639576602,1741
1639576602,1740
1639576603,1739
1639576604,1747
1639576605,1855
1639576606,1846
1639576607,1848
1639576608,1853
1639576609,1852
1639576610,1846
1639576611,1846
1639576612,1752
1639576613,1750
1639576614,1748
1639576615,1747
1639576616,1748
1639576617,1751
1639576618,1751
1639576619,1750
1639576620,1745
1639576621,1740
1639576622,1742
1639576624,1804
1639576624,1804
1639576625,1859
1639576626,1842
1639576627,1840
1639576628,1860
1639576629,1852
1639576630,1852
1639576631,1856
1639576632,1750
1639576633,1751
1639576634,1750
1639576635,1748
1639576636,1748
1639576637,1750
1639576639,1748
1639576639,1747
1639576640,1739
1639576641,1741
1639576642,1743
1639576643,1743
1639576644,1754
1639576645,1864
1639576646,1847
1639576647,1849
1639576648,1852
1639576650,1848
1639576650,1848
1639576651,1854
1639576652,1752
1639576653,1748
1639576654,1749
1639576655,1747
1639576656,1749
1639576657,1748
1639576658,1746
1639576659,1748
1639576661,1748
1639576661,1744
1639576662,1746
1639576663,1744
1639576664,1808
1639576665,1867
1639576666,1850
1639576667,1845
1639576668,1853
1639576669,1849
1639576670,1851
1639576671,1853
1639576672,1752
1639576673,1749
1639576675,1756
1639576675,1750
1639576676,1749
1639576677,1748
1639576678,1752
1639576679,1747
1639576680,1741
1639576681,1741
1639576682,1741
1639576683,1741
1639576684,1754
1639576685,1860
1639576686,1840
1639576687,1838
1639576688,1849
1639576689,1848
1639576691,1847
1639576692,1847
1639576692,1751
1639576696,1752
1639576696,1752
1639576696,1752
1639576696,1752
1639576697,1750
1639576698,1747
1639576700,1742
1639576701,1741
1639576701,1741
1639576702,1742
1639576703,1741
1639576704,1802
1639576705,1858
1639576706,1854
1639576707,1839
1639576708,1847
1639576709,1845
1639576710,1844
1639576711,1846
1639576712,1745
1639576713,1742
1639576714,1742
1639576715,1742
1639576716,1742
1639576717,1744
1639576718,1742
1639576719,1736
1639576720,1732
1639576721,1737
1639576722,1737
1639576723,1739
1639576724,1746
1639576725,1863
1639576726,1838
1639576727,1837
1639576728,1847
1639576729,1845
1639576730,1841
1639576731,1840
1639576732,1741
1639576733,1739
1639576734,1747
1639576735,1741
1639576736,1748
1639576737,1748
1639576738,1747
1639576739,1749
1639576740,1741
1639576741,1736
1639576742,1744
1639576743,1745
1639576745,1803
1639576745,1858
1639576746,1852
1639576747,1849
1639576748,1855
1639576749,1851
1639576750,1850
1639576751,1851
1639576756,1752
1639576756,1752
1639576756,1752
1639576756,1752
1639576756,1750
1639576757,1749
1639576764,1759
1639576765,1759
1639576765,1759
1639576765,1759
1639576765,1759
1639576765,1759
1639576765,1759
1639576766,1844
1639576767,1844
1639576767,1847
1639576768,1849
1639576769,1850
1639576770,1847
1639576771,1841
1639576772,1751
1639576773,1748
1639576774,1748
1639576775,1748
1639576776,1746
1639576777,1747
1639576778,1748
1639576779,1746
1639576780,1738
1639576781,1738
1639576782,1740
1639576783,1739
1639576784,1799
1639576785,1855
1639576786,1842
1639576787,1844
1639576788,1851
1639576789,1848
1639576791,1849
1639576791,1849
1639576792,1749
1639576793,1750
1639576794,1750
1639576795,1747
1639576796,1746
1639576797,1747
1639576798,1749
1639576799,1747
1639576800,1740
1639576801,1741
1639576802,1740
1639576803,1740
1639576804,1742
1639576805,1846
1639576806,1832
1639576807,1828
1639576808,1841
1639576809,1838
1639576810,1843
1639576811,1833
1639576812,1734
1639576813,1680
1639576814,1714
1639576815,1712
1639576816,1712
1639576817,1715
1639576818,1714
1639576819,1715
1639576820,1707
1639576821,1706
1639576822,1707
1639576823,1710
1639576824,1761
1639576825,1822
1639576826,1810
1639576827,1809
1639576828,1814
1639576829,1816
1639576830,1818
1639576831,1814
1639576832,1714
1639576833,1711
1639576834,1713
1639576835,1716
1639576836,1715
1639576837,1714
1639576838,1710
1639576839,1713
1639576840,1706
1639576841,1709
1639576842,1706
1639576843,1706
1639576844,1719
1639576845,1817
1639576846,1810
1639576847,1805
1639576848,1816
1639576849,1812
1639576850,1817
1639576851,1809
1639576852,1716
1639576853,1713
1639576854,1713
1639576855,1711
1639576856,1712
1639576857,1713
1639576858,1711
1639576859,1710
1639576860,1706
1639576861,1704
1639576862,1705
1639576863,1704
1639576864,1762
1639576865,1823
1639576866,1807
1639576867,1809
1639576868,1810
1639576869,1811
1639576870,1813
1639576871,1808
1639576872,1708
1639576873,1707
1639576874,1707
1639576875,1709
1639576876,1706
1639576877,1704
1639576878,1704
1639576879,1703
1639576880,1691
1639576881,1692
1639576882,1692
1639576883,1694
1639576884,1705
1639576885,1799
1639576886,1792
1639576887,1811
1639576888,1820
1639576889,1821
1639576890,1828
1639576891,1821
1639576892,1725
1639576893,1722
1639576894,1728
1639576895,1725
1639576896,1729
1639576897,1724
1639576898,1730
1639576899,1728
1639576900,1723
1639576901,1723
1639576902,1713
1639576903,1714
1639576904,1763
1639576905,1834
1639576906,1821
1639576907,1818
1639576908,1829
1639576909,1822
1639576910,1833
1639576911,1827
1639576912,1722
1639576913,1727
1639576914,1722
1639576915,1727
1639576916,1723
1639576917,1728
1639576918,1730
1639576919,1721
1639576920,1719
1639576921,1720
1639576922,1718
1639576923,1718
1639576924,1724
1639576925,1830
1639576926,1822
1639576927,1821
1639576928,1826
1639576929,1828
1639576930,1829
1639576931,1822
1639576932,1724
1639576933,1725
1639576934,1729
1639576935,1727
1639576936,1733
1639576937,1726
1639576938,1726
1639576939,1727
1639576940,1718
1639576941,1711
1639576942,1722
1639576943,1721
1639576944,1779
1639576945,1840
1639576946,1826
1639576947,1822
1639576948,1827
1639576949,1828
1639576950,1825
1639576951,1834
1639576952,1734
1639576953,1730
1639576954,1731
1639576955,1718
1639576956,1727
1639576957,1726
1639576958,1727
1639576959,1723
1639576961,1715
1639576961,1720
1639576962,1720
1639576963,1722
1639576964,1731
1639576965,1840
1639576966,1830
1639576967,1822
1639576968,1834
1639576969,1828
1639576970,1825
1639576971,1832
1639576972,1734
1639576973,1731
1639576974,1723
1639576975,1723
1639576976,1730
1639576977,1727
1639576978,1732
1639576979,1723
1639576980,1720
1639576981,1797
1639576982,1805
1639576983,1802
1639576984,1843
1639576985,1911
1639576986,1900
1639576987,1901
1639576988,1908
1639576989,1901
1639576990,1895
1639576991,1899
1639576992,1800
1639576993,1804
1639576994,1803
1639576995,1796
1639576996,1802
1639576997,1803
1639576998,1801
1639576999,1808
1639577000,1791
1639577001,1791
1639577002,1798
1639577003,1795
1639577004,1809
1639577005,1919
1639577006,1903
1639577007,1898
1639577008,1903
1639577009,1907
1639577010,1903
1639577011,1906
1639577012,1806
1639577013,1803
1639577014,1803
1639577015,1801
1639577016,1797
1639577017,1801
1639577018,1799
1639577019,1798
1639577020,1790
1639577021,1172
1639577022,3
1639577023,3
1639577024,85
1639577025,133
1639577026,116
1639577027,113
1639577028,117
1639577029,112
1639577030,112
1639577031,117
1639577032,4
1639577033,3
1639577034,3
1639577035,3
1639577036,3
1639577038,3
1639577038,3
1639577039,3
1639577040,3
1639577041,3
1639577042,3
1639577043,3
1639577044,14
1639577045,124
1639577046,115
1639577047,107
1639577048,113
1639577049,114
1639577050,113
1639577051,114
1639577052,5
1639577053,3
1639577054,3
1639577055,3
1639577056,3
1639577057,3
1639577058,3
1639577059,3
1639577060,3
1639577061,3
1639577062,3
1639577063,3
1639577064,72
1639577065,132
1639577066,117
1639577068,111
1639577069,113
1639577070,114
1639577072,4
1639577075,3
1639577075,3
1639577075,3
1639577075,3
1639577075,3
1639577076,3
1639577077,3
1639577078,3
1639577079,3
1639577080,3
1639577081,3
1639577082,3
1639577083,3
1639577084,157
1639577085,127
1639577086,117
1639577087,112
1639577088,112
1639577089,112
1639577090,113
1639577091,114
1639577092,3
1639577093,3
1639577094,3
1639577098,3
1639577098,3
1639577098,3
1639577098,3
1639577099,3
1639577100,3
1639577101,3
1639577102,3
1639577103,3
1639577104,76
1639577105,129
1639577106,115
1639577107,116
1639577108,114
1639577109,111
1639577110,111
1639577111,115
1639577112,4
1639577113,3
1639577114,3
1639577115,3
1639577116,3
1639577117,3
1639577118,3
1639577119,3
1639577120,3
1639577121,3
1639577122,3
1639577123,3
1639577124,150
1639577125,125
1639577126,115
1639577127,111
1639577128,109
1639577129,113
1639577130,110
1639577131,118
1639577132,3
1639577133,3
1639577135,3
1639577135,3
1639577136,3
1639577137,3
1639577138,3
1639577139,3
1639577140,3
1639577141,3
1639577142,3
1639577143,3
1639577144,3
1639577145,79
1639577146,126
1639577147,116
1639577148,117
1639577149,115
1639577150,115
1639577151,110
1639577152,4
1639577153,3
1639577154,3
1639577155,3
1639577156,3
1639577157,3
1639577158,3
1639577159,3
1639577160,3
1639577161,3
1639577162,3
1639577163,3
1639577164,165
1639577165,125
1639577167,118
1639577168,111
1639577169,113
1639577170,112
1639577173,3
1639577173,3
1639577173,3
1639577173,3
1639577174,3
1639577215,3
1639577216,3
1639577217,3
1639577218,3
1639577219,3
1639577220,3
1639577221,3
1639577222,3
1639577223,3
1639577224,3
1639577225,135
1639577226,122
1639577227,114
1639577228,119
1639577229,116
1639577230,110
1639577231,109
1639577232,107
1639577233,3
1639577234,3
1639577235,3
1639577236,3
1639577237,3
1639577238,3
1639577239,3
1639577240,3
1639577241,3
1639577242,3
1639577243,3
1639577244,3
1639577245,150
1639577247,113
1639577247,129
1639577248,116
1639577249,116
1639577250,111
1639577251,112
1639577252,118
1639577253,3
1639577254,3
1639577255,3
1639577258,3
1639577258,3
1639577258,3
1639577259,3
1639577260,3
1639577262,3
1639577262,3
1639577263,3
1639577264,3
1639577269,113
1639577269,113
1639577269,113
1639577269,113
1639577269,113
1639577273,3
1639577273,3
1639577273,3
1639577273,3
1639577274,3
1639577276,3
1639577276,3
1639577277,3
1639577278,3
1639577286,109
1639577286,109
1639577286,109
1639577286,109
1639577286,109
1639577286,109
1639577286,109
1639577286,109
1639577287,117
1639577288,116
1639577289,115
1639577290,114
1639577291,111
1639577308,113
1639577308,113
1639577308,113
1639577308,113
1639577308,113
1639577308,113
1639577308,113
1639577309,119
1639577309,119
1639577309,119
1639577309,119
1639577309,119
1639577309,119
1639577309,119
1639577309,119
1639577309,119
1639577309,119
1639577309,119
1639577310,112
1639577311,114
1639577312,3
1639577313,3
1639577314,3
1639577315,3
1639577316,3
1639577317,3
1639577318,3
1639577319,3
1639577320,3
1639577321,3
1639577326,117
1639577326,117
1639577326,117
1639577326,117
1639577326,117
1639577327,111
1639577328,115
1639577329,111
1639577330,116
1639577331,111
1639577333,3
1639577334,3
1639577334,3
1639577335,3
1639577336,3
1639577337,3
1639577338,3
1639577339,3
1639577340,3
1639577341,3
1639577342,3
1639577343,3
1639577344,3
1639577345,121
1639577347,112
1639577347,112
1639577348,112
1639577349,120
1639577350,112
1639577351,114
1639577352,16
1639577353,3
1639577354,3
1639577355,3
1639577356,3
1639577357,3
1639577361,3
1639577361,3
1639577361,3
1639577361,3
1639577362,3
1639577363,3
1639577366,116
1639577366,116
1639577366,116
1639577367,114
1639577368,114
1639577369,118
1639577370,113
1639577374,3
1639577374,3
1639577374,3
1639577375,3
1639577376,3
1639577376,3
1639577377,3
1639577416,3
1639577417,3
1639577418,3
1639577419,3
1639577420,3
1639577421,3
1639577422,3
1639577423,3
1639577424,3
1639577425,113
1639577426,112
1639577427,115
1639577428,116
1639577429,114
1639577432,20
1639577432,20
1639577432,20
1639577433,3
1639577434,3
1639577435,3
1639577436,3
1639577437,3
1639577438,3
1639577439,3
1639577440,3
1639577441,3
1639577442,3
1639577443,3
1639577444,3
1639577445,91
1639577446,116
1639577447,111
1639577448,110
1639577449,113
1639577450,111
1639577451,116
1639577452,71
1639577453,3
1639577454,3
1639577456,3
1639577457,3
1639577458,3
1639577458,3
1639577459,3
1639577460,3
1639577462,3
1639577462,3
1639577463,3
1639577464,3
1639577465,113
1639577466,113
1639577467,114
1639577468,115
1639577469,114
1639577470,114
1639577471,115
1639577472,16
1639577473,3
1639577474,3
1639577475,3
1639577476,3
1639577477,3
1639577478,3
1639577479,3
1639577481,3
1639577482,3
1639577483,3
1639577483,3
1639577484,3
1639577485,99
1639577486,118
1639577487,111
1639577488,115
1639577489,111
1639577490,116
1639577491,115
1639577492,6
1639577493,3
1639577494,3
1639577495,3
1639577498,3
1639577498,3
1639577498,3
1639577499,3
1639577500,3
1639577503,3
1639577503,3
1639577503,3
1639577504,3
1639577505,113
1639577506,114
1639577507,113
1639577508,118
1639577509,111
1639577510,116
1639577511,114
1639577512,20
1639577513,3
1639577514,3
1639577515,3
1639577516,3
1639577517,3
1639577518,3
1639577519,3
1639577520,3
1639577521,3
1639577522,3
1639577523,3
1639577525,23
1639577525,131
1639577526,117
1639577527,110
1639577528,110
1639577529,112
1639577530,112
1639577531,114
1639577532,6
1639577533,3
1639577534,3
1639577536,3
1639577536,3
1639577537,3
1639577538,3
1639577539,3
1639577540,3
1639577541,3
1639577542,3
1639577547,111
1639577547,111
1639577547,111
1639577547,111
1639577548,111
1639577548,113
1639577549,113
1639577550,116
1639577551,113
1639577552,20
1639577553,3
1639577554,3
1639577555,3
1639577556,3
1639577557,3
1639577558,3
1639577559,3
1639577560,3
1639577561,3
1639577563,3
1639577564,3
1639577565,18
1639577566,139
1639577567,108
1639577567,108
1639577568,107
1639577569,112
1639577570,113
1639577572,115
1639577573,3
1639577596,3
1639577596,3
1639577596,3
1639577596,3
1639577596,3
1639577596,3
1639577596,3
1639577617,3
1639577617,3
1639577617,3
1639577617,3
1639577617,3
1639577617,3
1639577617,3
1639577617,3
1639577617,3
1639577617,3
1639577617,3
1639577617,3
1639577617,3
1639577617,3
1639577617,3
1639577617,3
1639577617,3
1639577617,3
1639577617,3
1639577617,3
1639577617,3
1639577618,3
1639577618,3
1639577618,3
1639577618,3
1639577618,3
1639577618,3
1639577618,3
1639577618,3
1639577618,3
1639577621,3
1639577621,3
1639577621,3
1639577621,3
1639577621,3
1639577621,3
1639577621,3
1639577621,3
1639577621,3
1639577621,3
1639577621,3
1639577621,3
1639577622,3
1639577623,3
1639577624,3
1639577625,102
1639577626,114
1639577627,109
1639577628,111
1639577629,116
1639577630,112
1639577631,115
1639577632,17
1639577633,3
1639577634,3
1639577635,3
1639577636,3
1639577638,3
1639577638,3
1639577651,114
1639577651,114
1639577651,114
1639577651,114
1639577651,114
1639577652,114
1639577652,114
1639577655,3
1639577655,3
1639577655,3
1639577655,3
1639577655,3
1639577655,3
1639577655,3
1639577655,3
1639577655,3
1639577655,3
1639577656,3
1639577657,3
1639577658,3
1639577659,3
1639577660,3
1639577661,3
1639577662,3
1639577664,3
1639577681,3
1639577683,3
1639577684,16
1639577684,16
1639577684,16
1639577684,16
1639577684,16
1639577686,119
1639577686,119
1639577686,119
1639577686,119
1639577686,119
1639577686,119
1639577686,119
1639577686,119
1639577686,119
1639577686,119
1639577686,119
1639577686,119
1639577686,119
1639577686,119
1639577686,119
1639577686,119
1639577687,109
1639577688,113
1639577690,111
1639577690,109
1639577691,116
1639577703,3
1639577703,3
1639577703,3
1639577703,3
1639577703,3
1639577703,3
1639577704,3
1639577704,3
1639577704,3
1639577704,3
1639577704,3
1639577704,3
1639577704,3
1639577705,103
1639577706,120
1639577707,112
1639577708,114
1639577709,114
1639577710,116
1639577712,114
1639577712,21
1639577753,3
1639577754,3
1639577755,3
1639577756,3
1639577757,3
1639577758,3
1639577759,3
1639577760,3
1639577761,3
1639577762,3
1639577763,3
1639577764,15
1639577765,136
1639577766,116
1639577768,110
1639577768,110
1639577769,111
1639577770,109
1639577772,5
1639577772,5
1639577773,3
1639577774,3
1639577776,3
1639577776,3
1639577777,3
1639577778,3
1639577779,3
1639577782,3
1639577784,3
1639577784,3
1639577785,118
1639577785,118
1639577786,115
1639577786,115
1639577787,113
1639577789,114
1639577790,113
1639577792,17
1639577792,17
1639577795,3
1639577795,3
1639577795,3
1639577795,3
1639577797,3
1639577798,3
1639577799,3
1639577799,3
1639577803,3
1639577803,3
1639577803,3
1639577806,116
1639577807,110
1639577808,114
1639577810,110
1639577811,114
1639577814,3
1639577817,3
1639577817,3
1639577817,3
1639577817,3
1639577819,3
1639577819,3
1639577820,3
1639577820,3
1639577820,3
1639577821,3
1639577821,3
1639577821,3
1639577821,3
1639577822,3
1639577823,3
1639577824,3
1639577825,107
1639577826,119
1639577827,110
1639577829,116
1639577829,115
1639577830,117
1639577831,114
1639577832,21
1639577833,3
1639577834,3
1639577835,3
1639577836,3
1639577837,3
1639577840,3
1639577840,3
1639577842,3
1639577842,3
1639577846,116
1639577846,116
1639577846,116
1639577846,116
1639577846,116
1639577847,107
1639577848,107
1639577849,112
1639577850,112
1639577851,116
1639577852,5
1639577854,3
1639577854,3
1639577855,3
1639577860,3
1639577865,134
1639577867,111
1639577867,111
1639577867,111
1639577867,117
1639577867,117
1639577868,111
1639577868,111
1639577868,111
1639577868,114
1639577868,114
1639577868,114
1639577869,113
1639577870,115
1639577871,113
1639577872,17
1639577873,3
1639577874,3
1639577875,3
1639577878,3
1639577878,3
1639577878,3
1639577879,3
1639577880,3
1639577885,138
1639577885,138
1639577885,138
1639577885,138
1639577885,138
1639577886,118
1639577887,111
1639577888,112
1639577889,111
1639577890,109
1639577891,116
1639577893,3
1639577893,3
1639577894,3
1639577895,3
1639577896,3
1639577897,3
1639577898,3
1639577899,3
1639577900,3
1639577901,3
1639577902,3
1639577903,3
1639577904,70
1639577905,143
1639577906,116
1639577907,111
1639577908,113
1639577913,3
1639577913,3
1639577913,3
1639577913,3
1639577913,3
1639577914,3
1639577916,3
1639577916,3
1639577917,3
1639577918,3
1639577920,3
1639577920,3
1639577921,3
1639577922,3
1639577923,3
1639577924,18
1639577925,141
1639577926,118
1639577927,114
1639577928,113
1639577929,115
1639577930,110
1639577933,3
1639577933,3
1639577934,3
1639577934,3
1639577935,3
1639577936,3
1639577949,112
1639577949,112
1639577949,112
1639577949,112
1639577949,112
1639577949,112
1639577949,112
1639577953,3
1639577953,3
1639577953,3
1639577953,3
1639577953,3
1639577953,3
1639577953,3
1639577954,3
1639577954,3
1639577954,3
1639577954,3
1639577955,3
1639577956,3
1639577957,3
1639577958,3
1639577968,114
1639577968,114
1639577968,114
1639577968,114
1639577968,114
1639577968,114
1639577968,114
1639577970,109
1639577971,109
1639577971,109
1639577971,114
1639577971,109
1639577971,109
1639578025,71
1639578026,139
1639578027,117
1639578028,112
1639578029,112
1639578030,114
1639578031,113
1639578032,115
1639578033,3
1639578034,3
1639578035,3
1639578036,3
1639578037,3
1639578038,3
1639578039,3
1639578040,3
1639578041,3
1639578042,3
1639578043,3
1639578044,3
1639578045,151
1639578046,123
1639578047,116
1639578048,110
1639578049,110
1639578050,111
1639578051,111
1639578052,3
1639578053,3
1639578093,3
1639578094,3
1639578095,3
1639578096,3
1639578111,73
1639578111,3
1639578111,3
1639578111,3
1639578111,3
1639578111,3
1639578111,3
1639578112,109
1639578112,111
1639578112,111
1639578112,115
1639578112,115
1639578112,115
1639578112,120
1639578112,73
1639578116,4
1639578179,3
1639578180,3
1639578181,3
1639578184,3
1639578184,3
1639578185,3
1639578185,71
1639578196,3
1639578196,3
1639578196,3
1639578196,4
1639578196,115
1639578196,119
1639578196,110
1639578196,114
1639578196,113
1639578196,116
1639578196,136
1639578197,3
1639578199,3
1639578199,3
1639578200,3
1639578201,3
1639578202,3
1639578203,3
1639578204,3
1639578205,144
1639578206,120
1639578207,114
1639578208,112
1639578211,108
1639578211,108
1639578211,108
1639578212,109
1639578219,3
1639578220,3
1639578222,3
